epoch,best
0,0.27125231105005837
1,0.08565639490228412
2,0.08565639490228412
3,0.08565639490228412
4,0.08565639490228412
5,0.08565639490228412
6,0.08565639490228412
7,0.08565639490228412
8,0.04982362502993066
9,0.04982362502993066
10,0.04982362502993066
11,0.04980559820454296
12,0.04969637741408239
13,0.049681616422826376
14,0.04968160859448887
15,0.04968160859448887
16,0.04962505767621467
17,0.04962497702473754
18,0.04962497702473754
19,0.04962497702473754
20,0.04961951753693057
21,0.04961888806965661
22,0.04961888806965661
23,0.04961814221647798
24,0.04961814221647798
25,0.04960534918513612
26,0.04960534918513612
27,0.04960534918513612
28,0.04960534918513612
29,0.049605312366491294
30,0.04960530540646339
31,0.04960530540646339
32,0.04960530540646339
33,0.04960530540646339
34,0.04960530540646339
35,0.04960530540646339
36,0.04960530540646339
37,0.04960530540646339
38,0.04945091378033737
39,0.04945091378033737
40,0.04945091378024275
41,0.04945091378024275
42,0.04945016583020977
43,0.04945015099753422
44,0.04945015099753422
45,0.04945015099753422
46,0.04945015099753422
47,0.04944809541275045
48,0.049448079451748006
49,0.04944807919961874
50,0.04944807919961874
51,0.04944807919961874
52,0.04944807919961874
53,0.04944807919961874
54,0.04944807919961874
55,0.049448075227481195
56,0.049448075227481195
57,0.04944807458941082
58,0.04944807458941082
59,0.04944729635400712
60,0.049447295937107415
61,0.049447295937107415
62,0.04944726349711586
63,0.04944726307133449
64,0.04944726307133449
65,0.04944726307133449
66,0.04944726300946436
67,0.04944726300946436
