epoch,best
0,0.05054306234515514
1,0.024676819481363636
2,0.024676819481363636
3,0.023409067026764502
4,0.023409067026764502
5,0.023409067026764502
6,0.023409067026764502
7,0.023409067026764502
8,0.012306626214430214
9,0.012306626214430214
10,0.012306626214430214
11,0.012306626214430214
12,0.012306626214430214
13,0.012306626214430214
14,0.008526107907398018
15,0.0013514365852646086
16,0.0013514365852646086
17,0.0013514365852646086
18,0.0013514365852646086
19,0.0009931803513554794
20,0.0009931803513554794
21,0.0009931803513554794
22,0.0009931803513554794
23,0.0009931803513554794
24,0.0009931803513554794
25,0.0009931803513554794
26,0.0009931803513554794
27,0.0009931803513554794
28,0.0009931803513554794
29,0.0009931803513554794
30,0.0009931803513554794
31,0.0009931803513554794
32,0.0009931803513554794
33,0.0009931803513554794
34,0.0009931803513554794
35,0.0009931803513554794
36,0.0009931803513554794
37,0.0009931803513554794
38,0.0009931803513554794
39,0.0009931803513554794
40,0.0009931803513554794
