epoch,best
0,0.2766497392251861
1,0.07005333559550321
2,0.0578467346964975
3,0.0578467346964975
4,0.05479503588475096
5,0.05454059341582994
6,0.05454059341582994
7,0.05383993732990396
8,0.05383993732990396
9,0.053824470226194396
10,0.053824470226194396
11,0.053824470226194396
12,0.053824470226194396
13,0.053824470226194396
14,0.053824470226194396
15,0.053824470226194396
16,0.053824470226194396
17,0.053824470226194396
18,0.053824470226194396
19,0.053824470226194396
20,0.053824470226194396
21,0.05382446258320234
22,0.05382446258320234
23,0.05382446258320234
24,0.05382446258320234
25,0.05382446258320234
26,0.05382446258320234
27,0.05382446258320234
28,0.05382446258320234
29,0.05382446258320234
30,0.05382446258320234
