epoch,best
0,0.46763899228174777
1,0.10371257006428936
2,0.10371257006428936
3,0.10371257006428936
4,0.10371257006428936
5,0.10371257006428936
6,0.10371257006428936
7,0.10371257006428936
8,0.06299679402872424
9,0.06299679402872424
10,0.05515514674633604
11,0.05515514674633604
12,0.05515514674633604
13,0.05515514674633604
14,0.05515514674633604
15,0.05217427009284108
16,0.05217427009284108
17,0.05217427009284108
18,0.05217427009284108
19,0.04853037071023786
20,0.04853037071023786
21,0.04853037071023786
22,0.04853037071023786
23,0.048485448852525634
24,0.048485448852525634
25,0.048485448852525634
26,0.048485448852525634
27,0.048485448852525634
28,0.048485448852525634
29,0.048485448852525634
30,0.048485448852525634
31,0.048485448852525634
32,0.048485448852525634
33,0.048485448852525634
34,0.048485448852525634
35,0.048485448852525634
36,0.048485448852525634
37,0.048485448852525634
38,0.048485448852525634
39,0.048485448852525634
40,0.048485448852525634
41,0.048485448852525634
42,0.048485448852525634
43,0.048485448852525634
44,0.048485448852525634
45,0.048485448852525634
46,0.048485448852525634
47,0.048485448852525634
48,0.048485448852525634
49,0.048485448852525634
50,0.048485448852525634
51,0.048485448852525634
52,0.048485448852525634
53,0.048485448852525634
54,0.048485448852525634
55,0.048485448852525634
56,0.048485448852525634
57,0.048485448852525634
58,0.048485448852525634
59,0.048485448852525634
60,0.048485448852525634
61,0.048485448852525634
62,0.048485448852525634
63,0.048485448852525634
64,0.048485448852525634
65,0.048485448852525634
66,0.048485448852525634
67,0.048485448852525634
68,0.048485448852525634
69,0.048485448852525634
70,0.048485448852525634
71,0.048485448852525634
72,0.048485448852525634
73,0.048485448852525634
74,0.048485448852525634
75,0.048485448852525634
76,0.048485448852525634
77,0.048485448852525634
78,0.048485448852525634
79,0.048485448852525634
80,0.048485448852525634
81,0.048485448852525634
82,0.048485448852525634
83,0.048485448852525634
84,0.048485448852525634
85,0.048485448852525634
86,0.048485448852525634
87,0.048485448852525634
88,0.048485448852525634
89,0.048485448852525634
90,0.048485448852525634
91,0.048485448852525634
92,0.048485448852525634
93,0.048485448852525634
94,0.048485448852525634
95,0.048485448852525634
96,0.048485448852525634
97,0.048485448852525634
98,0.048485448852525634
99,0.048485448852525634
100,0.048485448852525634
101,0.048485448852525634
102,0.048485448852525634
103,0.048485448852525634
104,0.048485448852525634
105,0.048485448852525634
106,0.048485448852525634
107,0.048485448852525634
108,0.048485448852525634
109,0.048485448852525634
110,0.048485448852525634
111,0.048485448852525634
112,0.048485448852525634
113,0.048485448852525634
114,0.048485448852525634
115,0.048485448852525634
116,0.048485448852525634
117,0.048485448852525634
118,0.048485448852525634
119,0.048485448852525634
