epoch,best
0,0.13225144780568718
1,0.13225144780568718
2,0.13225144780568718
3,0.09311437576855572
4,0.09311437576855572
5,0.09306971890171889
6,0.09306971890171889
7,0.09306937005735555
8,0.07554923144327687
9,0.07272103773460087
10,0.07272100039365566
11,0.07271965588577858
12,0.0724045513200697
13,0.0724045513168244
14,0.07240321552218891
15,0.03028875170076495
16,0.03028875170076495
17,0.03028875170076495
18,0.03028875170076495
19,0.03028875170076495
20,0.030125574154239387
21,0.02744985195177261
22,0.02732592175809901
23,0.020395377529095954
24,0.020395377529095954
25,0.02039472452738563
26,0.02039472452738563
27,0.02028435391675664
28,0.02028435391675664
29,0.016928755823949967
30,0.016928755823949967
31,0.01692875018659583
32,0.01555095677754698
33,0.015550951903132243
34,0.015550951903127136
35,0.015550951279644284
36,0.015550951279639177
37,0.015550951279639177
38,0.015550941303842925
39,0.015469708007926372
40,0.015469698364688025
41,0.015469698364688025
42,0.015459829797991558
43,0.015459829785972313
44,0.015459829785972313
45,0.01368068770280957
46,0.01368068770280957
47,0.01368068770280957
48,0.013544149177338592
49,0.013544149177338592
50,0.013544149177338592
51,0.013544149177338592
52,0.013234908648145064
53,0.013234908648145064
54,0.01247022594720481
55,0.01246891664992051
56,0.01246891664992051
57,0.01246891664992051
58,0.01246891664992051
59,0.01246891664992051
60,0.012468915722707107
61,0.012468871054549715
62,0.012468517126920119
63,0.012468516207474587
64,0.012468516207474587
65,0.012468516207474587
66,0.012468501497929147
67,0.012468501497929147
68,0.012468498762589403
69,0.012468498762589403
70,0.012468498762589403
71,0.012468498762589403
72,0.012468498761691909
73,0.012468498761691909
74,0.012468498761691909
75,0.012468498761691909
