epoch,best
0,1.114372462151682
1,1.114372462151682
2,1.114372462151682
3,1.114372462151682
4,1.114372462151682
5,0.38755431520397104
6,0.38755431520397104
7,0.3043921527464633
8,0.3043921527464633
9,0.3043921527464633
10,0.3043921527464633
11,0.3043921527464633
12,0.3043921527464633
13,0.3043921527464633
14,0.3043921527464633
15,0.3043921527464633
16,0.3043921527464633
17,0.3043921527464633
18,0.3043921527464633
19,0.3043921527464633
20,0.3043921527464633
21,0.3043921527464633
22,0.3043921527464633
23,0.3043921527464633
24,0.3043921527464633
25,0.3043921527464633
26,0.3043921527464633
27,0.3043921527464633
