epoch,best
0,0.27323105051914764
1,0.27323105051914764
2,0.27323105051914764
3,0.27323105051914764
4,0.07545783624275819
5,0.07545783624275819
6,0.07545783624275819
7,0.07545783624275819
8,0.0725420982227824
9,0.0725420982227824
10,0.0725420982227824
11,0.0725420982227824
12,0.0725420982227824
13,0.0725420982227824
14,0.07252617012134664
15,0.0725168243438794
16,0.0725168243438794
17,0.07251565192385091
18,0.07251487896995526
19,0.0725119176166002
20,0.07250873837713925
21,0.0725045783148415
22,0.0725028794012325
23,0.0725028794012325
24,0.0725028794012325
25,0.0725028794012325
26,0.07250068899124515
27,0.07250051543231568
28,0.07249927380238803
29,0.07249864130295279
30,0.07249854882775945
31,0.07249820838571942
32,0.0724981042508108
33,0.07249803269777678
34,0.07249797028457275
35,0.0724979006106816
36,0.07249779532950423
37,0.07249775646000313
38,0.07249774523665953
39,0.07249774001444649
40,0.07249770851279538
41,0.07249770716328775
42,0.07249769639276196
43,0.07249767384218674
44,0.07249767384218674
45,0.07249766906876368
46,0.07249766048902964
47,0.07249765786567028
48,0.07249765786567028
49,0.07249765786567028
50,0.07249765613231697
51,0.07249765527683344
52,0.0724976547581849
53,0.07249765368880023
54,0.07249765346790431
55,0.07249765346790431
56,0.07249765346790431
57,0.07249765346790431
58,0.07249765346790431
59,0.07249765343621586
60,0.07249765337101752
61,0.07249765330583431
62,0.07249765328089697
63,0.0724976532551123
64,0.07249765321208133
65,0.07249765320674746
66,0.07249765320674746
67,0.07249765320065932
68,0.07249765320065932
69,0.07249765320030002
70,0.07249765320030002
71,0.07249765320030002
72,0.07249765319930115
73,0.07249765319754933
74,0.07249765319532318
75,0.07249765319506246
76,0.07249765319442619
77,0.07249765319306015
78,0.07249765319242175
79,0.07249765319207305
80,0.07249765319159553
81,0.07249765319159553
82,0.07249765319158864
83,0.07249765319153806
84,0.07249765319152197
85,0.07249765319148652
86,0.07249765319147522
87,0.07249765319147522
88,0.07249765319146258
89,0.07249765319145582
90,0.07249765319145395
91,0.0724976531914516
92,0.07249765319144266
93,0.07249765319143926
94,0.07249765319143706
95,0.07249765319143706
96,0.07249765319143356
97,0.07249765319143356
98,0.07249765319143152
99,0.07249765319142994
100,0.07249765319142797
101,0.07249765319142461
102,0.07249765319142447
103,0.07249765319142301
104,0.07249765319142239
105,0.07249765319142192
106,0.0724976531914214
107,0.07249765319142104
108,0.07249765319142093
109,0.0724976531914208
110,0.07249765319142064
111,0.07249765319142047
112,0.07249765319142042
113,0.07249765319142042
114,0.07249765319142024
115,0.07249765319142024
116,0.07249765319141997
117,0.07249765319141997
118,0.07249765319141986
119,0.07249765319141986
